transaction_id,bill_id,date,store_id,store_location,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,payment_method,discount_applied,channel
TXN-2025-03351,BILL-2675,2025-01-28,S2,Uptown,C442,Regular,P103,Beverages,Sparkling Water,3,1.8,UPI,0.17,In-store
TXN-2025-03352,BILL-2676,2025-01-06,S3,Suburban,C314,Regular,P303,Personal Care,Handwash 300ml,4,3.0,Credit Card,0.21,In-store
TXN-2025-03353,BILL-2117,2025-02-25,S4,City Center,C028,Regular,P202,Snacks,Protein Bar,2,2.5,UPI,0.02,In-store
TXN-2025-03354,BILL-2677,2025-03-09,S4,City Center,C078,Regular,P302,Personal Care,Toothpaste 100g,3,2.2,Cash,0.14,In-store
TXN-2025-03355,BILL-2118,2025-03-25,S1,Downtown,C391,New,P103,Beverages,Sparkling Water,1,1.8,UPI,0.08,In-store
TXN-2025-03356,BILL-2678,2025-03-19,S1,Downtown,C111,Loyal,P403,Household,Garbage Bags 20pcs,3,2.8,Credit Card,0.58,In-store
TXN-2025-03357,BILL-2119,2025-01-20,S3,Suburban,C120,New,P103,Beverages,Sparkling Water,1,1.8,Credit Card,0.05,In-store
TXN-2025-03358,BILL-4358,2025-01-01,S3,Suburban,C003,Regular,P101,Beverages,Orange Juice 1L,1,3.5,Cash,0.2,Online
TXN-2025-03359,BILL-4359,2025-02-28,S2,Uptown,C230,New,P302,Personal Care,Toothpaste 100g,1,2.2,Cash,0.09,In-store
TXN-2025-03360,BILL-2680,2025-02-06,S2,Uptown,C227,Regular,P402,Household,Dish Soap 500ml,3,3.0,Credit Card,0.31,In-store
TXN-2025-03361,BILL-2120,2025-02-11,S3,Suburban,C318,Loyal,P402,Household,Dish Soap 500ml,6,3.0,Cash,0.38,In-store
TXN-2025-03362,BILL-2681,2025-03-15,S2,Uptown,C152,Regular,P303,Personal Care,Handwash 300ml,2,3.0,Credit Card,0.21,In-store
TXN-2025-03363,BILL-2121,2025-03-19,S2,Uptown,C130,Regular,P102,Beverages,Organic Green Tea,1,4.2,Credit Card,0.13,Online
TXN-2025-03364,BILL-2682,2025-02-23,S2,Uptown,C372,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,UPI,0.08,Online
TXN-2025-03365,BILL-4365,2025-03-09,S4,City Center,C058,Loyal,P102,Beverages,Organic Green Tea,6,4.2,Cash,0.1,In-store
TXN-2025-03366,BILL-4366,2025-03-31,S3,Suburban,C195,Regular,P402,Household,Dish Soap 500ml,1,3.0,UPI,0.31,In-store
TXN-2025-03367,BILL-2683,2025-02-25,S4,City Center,C049,New,P403,Household,Garbage Bags 20pcs,2,2.8,UPI,0.05,In-store
TXN-2025-03368,BILL-4368,2025-01-08,S1,Downtown,C163,Regular,P402,Household,Dish Soap 500ml,1,3.0,Cash,0.29,Online
TXN-2025-03369,BILL-2123,2025-03-02,S3,Suburban,C031,New,P402,Household,Dish Soap 500ml,2,3.0,Cash,0.15,In-store
TXN-2025-03370,BILL-2685,2025-03-02,S3,Suburban,C127,Regular,P303,Personal Care,Handwash 300ml,3,3.0,UPI,0.16,In-store
TXN-2025-03371,BILL-2685,2025-01-26,S3,Suburban,C100,Regular,P402,Household,Dish Soap 500ml,1,3.0,Credit Card,0.11,In-store
TXN-2025-03372,BILL-2124,2025-03-05,S4,City Center,C101,Regular,P102,Beverages,Organic Green Tea,3,4.2,Credit Card,0.17,Online
TXN-2025-03373,BILL-4373,2025-01-12,S3,Suburban,C155,Regular,P403,Household,Garbage Bags 20pcs,1,2.8,Credit Card,0.16,Online
TXN-2025-03374,BILL-4374,2025-01-02,S3,Suburban,C099,Regular,P202,Snacks,Protein Bar,4,2.5,UPI,0.04,In-store
TXN-2025-03375,BILL-2687,2025-02-21,S4,City Center,C148,Regular,P402,Household,Dish Soap 500ml,4,3.0,Credit Card,0.26,In-store
TXN-2025-03376,BILL-2125,2025-01-27,S3,Suburban,C199,New,P403,Household,Garbage Bags 20pcs,1,2.8,UPI,0.08,In-store
TXN-2025-03377,BILL-2125,2025-03-12,S1,Downtown,C332,Regular,P402,Household,Dish Soap 500ml,4,3.0,Cash,0.31,In-store
TXN-2025-03378,BILL-2689,2025-03-13,S2,Uptown,C403,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,UPI,0.39,In-store
TXN-2025-03379,BILL-2689,2025-01-13,S2,Uptown,C151,Regular,P402,Household,Dish Soap 500ml,3,3.0,Credit Card,0.1,In-store
TXN-2025-03380,BILL-4380,2025-01-29,S3,Suburban,C279,Regular,P103,Beverages,Sparkling Water,1,1.8,Credit Card,0.18,In-store
TXN-2025-03381,BILL-2690,2025-02-06,S4,City Center,C451,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,Cash,0.28,Online
TXN-2025-03382,BILL-2691,2025-02-15,S2,Uptown,C437,Loyal,P202,Snacks,Protein Bar,2,2.5,Credit Card,0.07,In-store
TXN-2025-03383,BILL-2127,2025-03-01,S3,Suburban,C027,Regular,P201,Snacks,Potato Chips,2,1.2,Credit Card,0.04,In-store
TXN-2025-03384,BILL-2128,2025-01-21,S3,Suburban,C324,Regular,P301,Personal Care,Shampoo 250ml,4,4.0,UPI,0.12,In-store
TXN-2025-03385,BILL-2692,2025-02-23,S3,Suburban,C136,Loyal,P401,Household,Laundry Detergent 1kg,5,6.5,Cash,0.45,In-store
TXN-2025-03386,BILL-2693,2025-03-06,S4,City Center,C083,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,Credit Card,0.16,Online
TXN-2025-03387,BILL-4387,2025-02-13,S1,Downtown,C285,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,Credit Card,0.26,In-store
TXN-2025-03388,BILL-2129,2025-02-02,S2,Uptown,C390,New,P102,Beverages,Organic Green Tea,2,4.2,Credit Card,0.07,In-store
TXN-2025-03389,BILL-2694,2025-01-15,S1,Downtown,C011,Regular,P101,Beverages,Orange Juice 1L,1,3.5,UPI,0.18,Online
TXN-2025-03390,BILL-4390,2025-02-10,S3,Suburban,C366,Regular,P403,Household,Garbage Bags 20pcs,3,2.8,UPI,0.37,In-store
TXN-2025-03391,BILL-4391,2025-02-01,S2,Uptown,C172,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,Cash,0.27,In-store
TXN-2025-03392,BILL-2130,2025-01-30,S2,Uptown,C152,Regular,P103,Beverages,Sparkling Water,4,1.8,Credit Card,0.13,In-store
TXN-2025-03393,BILL-2696,2025-01-11,S1,Downtown,C185,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,Credit Card,0.29,In-store
TXN-2025-03394,BILL-4394,2025-02-23,S4,City Center,C261,Regular,P403,Household,Garbage Bags 20pcs,2,2.8,Credit Card,0.34,In-store
TXN-2025-03395,BILL-4395,2025-02-01,S4,City Center,C428,Loyal,P201,Snacks,Potato Chips,4,1.2,Cash,0.08,Online
TXN-2025-03396,BILL-2698,2025-02-08,S1,Downtown,C394,New,P403,Household,Garbage Bags 20pcs,2,2.8,Credit Card,0.05,In-store
TXN-2025-03397,BILL-2698,2025-01-20,S1,Downtown,C421,Loyal,P301,Personal Care,Shampoo 250ml,5,4.0,UPI,0.36,In-store
TXN-2025-03398,BILL-2132,2025-01-12,S3,Suburban,C280,Regular,P103,Beverages,Sparkling Water,4,1.8,Cash,0.09,In-store
TXN-2025-03399,BILL-2699,2025-01-06,S3,Suburban,C335,Regular,P302,Personal Care,Toothpaste 100g,3,2.2,Credit Card,0.11,In-store
TXN-2025-03400,BILL-4400,2025-02-17,S4,City Center,C323,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,Cash,0.36,In-store
TXN-2025-03401,BILL-2133,2025-03-07,S4,City Center,C317,Regular,P202,Snacks,Protein Bar,2,2.5,Cash,0.03,In-store
TXN-2025-03402,BILL-4402,2025-01-08,S1,Downtown,C228,Regular,P303,Personal Care,Handwash 300ml,3,3.0,Credit Card,0.12,Online
TXN-2025-03403,BILL-2134,2025-02-01,S3,Suburban,C159,Regular,P403,Household,Garbage Bags 20pcs,4,2.8,Credit Card,0.21,In-store
TXN-2025-03404,BILL-2702,2025-03-29,S4,City Center,C410,New,P201,Snacks,Potato Chips,1,1.2,Credit Card,0.03,Online
TXN-2025-03405,BILL-4405,2025-02-02,S1,Downtown,C173,Regular,P303,Personal Care,Handwash 300ml,4,3.0,Cash,0.07,Online
TXN-2025-03406,BILL-4406,2025-03-17,S1,Downtown,C441,Regular,P302,Personal Care,Toothpaste 100g,2,2.2,UPI,0.16,In-store
TXN-2025-03407,BILL-4407,2025-02-24,S4,City Center,C433,Regular,P403,Household,Garbage Bags 20pcs,2,2.8,Credit Card,0.28,In-store
TXN-2025-03408,BILL-4408,2025-02-04,S1,Downtown,C104,New,P401,Household,Laundry Detergent 1kg,1,6.5,UPI,0.14,Online
TXN-2025-03409,BILL-4409,2025-03-26,S2,Uptown,C098,Regular,P201,Snacks,Potato Chips,4,1.2,Cash,0.04,Online
TXN-2025-03410,BILL-4410,2025-03-29,S4,City Center,C396,Loyal,P303,Personal Care,Handwash 300ml,3,3.0,UPI,0.36,In-store
TXN-2025-03411,BILL-2705,2025-02-18,S4,City Center,C434,New,P401,Household,Laundry Detergent 1kg,2,6.5,Cash,0.2,In-store
TXN-2025-03412,BILL-2706,2025-01-13,S4,City Center,C405,Regular,P403,Household,Garbage Bags 20pcs,4,2.8,Cash,0.38,In-store
TXN-2025-03413,BILL-2706,2025-02-12,S3,Suburban,C318,Regular,P202,Snacks,Protein Bar,1,2.5,Cash,0.03,In-store
TXN-2025-03414,BILL-2138,2025-02-11,S2,Uptown,C152,Regular,P202,Snacks,Protein Bar,2,2.5,Cash,0.07,In-store
TXN-2025-03415,BILL-2707,2025-02-02,S4,City Center,C444,Regular,P303,Personal Care,Handwash 300ml,1,3.0,Credit Card,0.13,Online
TXN-2025-03416,BILL-2138,2025-03-08,S1,Downtown,C238,Regular,P303,Personal Care,Handwash 300ml,3,3.0,UPI,0.28,In-store
TXN-2025-03417,BILL-4417,2025-01-14,S1,Downtown,C031,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,Credit Card,0.27,In-store
TXN-2025-03418,BILL-2139,2025-01-28,S1,Downtown,C168,Regular,P101,Beverages,Orange Juice 1L,2,3.5,Credit Card,0.18,Online
TXN-2025-03419,BILL-2139,2025-03-27,S4,City Center,C009,Regular,P101,Beverages,Orange Juice 1L,3,3.5,Cash,0.06,Online
TXN-2025-03420,BILL-4420,2025-03-27,S3,Suburban,C287,Regular,P201,Snacks,Potato Chips,2,1.2,Credit Card,0.09,Online
TXN-2025-03421,BILL-4421,2025-02-25,S2,Uptown,C333,Regular,P303,Personal Care,Handwash 300ml,4,3.0,Credit Card,0.23,Online
TXN-2025-03422,BILL-4422,2025-02-18,S4,City Center,C216,Regular,P203,Snacks,Chocolate Cookies,2,2.0,UPI,0.07,In-store
TXN-2025-03423,BILL-2141,2025-03-21,S3,Suburban,C299,New,P403,Household,Garbage Bags 20pcs,2,2.8,UPI,0.19,In-store
TXN-2025-03424,BILL-4424,2025-02-19,S1,Downtown,C292,Loyal,P402,Household,Dish Soap 500ml,4,3.0,Credit Card,0.49,In-store
TXN-2025-03425,BILL-4425,2025-03-29,S2,Uptown,C222,Regular,P101,Beverages,Orange Juice 1L,3,3.5,UPI,0.1,In-store
TXN-2025-03426,BILL-4426,2025-02-07,S4,City Center,C106,Loyal,P203,Snacks,Chocolate Cookies,2,2.0,Credit Card,0.06,Online
TXN-2025-03427,BILL-4427,2025-01-02,S2,Uptown,C038,Regular,P403,Household,Garbage Bags 20pcs,4,2.8,Credit Card,0.11,In-store
TXN-2025-03428,BILL-4428,2025-03-09,S4,City Center,C256,Regular,P102,Beverages,Organic Green Tea,2,4.2,Credit Card,0.06,In-store
TXN-2025-03429,BILL-2714,2025-02-14,S1,Downtown,C078,Regular,P203,Snacks,Chocolate Cookies,2,2.0,UPI,0.07,In-store
TXN-2025-03430,BILL-4430,2025-03-03,S3,Suburban,C123,Loyal,P103,Beverages,Sparkling Water,5,1.8,Cash,0.18,Online
TXN-2025-03431,BILL-2715,2025-03-28,S1,Downtown,C481,Regular,P203,Snacks,Chocolate Cookies,4,2.0,Credit Card,0.09,In-store
TXN-2025-03432,BILL-2716,2025-03-11,S4,City Center,C315,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,Cash,0.1,In-store
TXN-2025-03433,BILL-2716,2025-02-10,S4,City Center,C402,Regular,P302,Personal Care,Toothpaste 100g,1,2.2,Credit Card,0.09,In-store
TXN-2025-03434,BILL-2717,2025-03-30,S3,Suburban,C097,Loyal,P103,Beverages,Sparkling Water,3,1.8,UPI,0.11,In-store
TXN-2025-03435,BILL-4435,2025-03-03,S4,City Center,C331,Loyal,P201,Snacks,Potato Chips,4,1.2,Cash,0.11,In-store
TXN-2025-03436,BILL-4436,2025-02-24,S4,City Center,C304,Regular,P302,Personal Care,Toothpaste 100g,1,2.2,Cash,0.15,In-store
TXN-2025-03437,BILL-2718,2025-03-29,S4,City Center,C435,New,P201,Snacks,Potato Chips,1,1.2,UPI,0.04,In-store
TXN-2025-03438,BILL-2719,2025-02-19,S3,Suburban,C457,Regular,P402,Household,Dish Soap 500ml,3,3.0,Cash,0.25,In-store
TXN-2025-03439,BILL-4439,2025-03-27,S2,Uptown,C146,Regular,P403,Household,Garbage Bags 20pcs,2,2.8,Credit Card,0.25,Online
TXN-2025-03440,BILL-2146,2025-01-28,S4,City Center,C254,New,P302,Personal Care,Toothpaste 100g,2,2.2,UPI,0.03,Online
TXN-2025-03441,BILL-2720,2025-01-11,S1,Downtown,C253,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,Credit Card,0.07,Online
TXN-2025-03442,BILL-2147,2025-03-24,S4,City Center,C030,Regular,P302,Personal Care,Toothpaste 100g,1,2.2,Credit Card,0.26,In-store
TXN-2025-03443,BILL-2721,2025-03-21,S3,Suburban,C146,Regular,P101,Beverages,Orange Juice 1L,4,3.5,UPI,0.08,In-store
TXN-2025-03444,BILL-2722,2025-01-17,S4,City Center,C151,Loyal,P403,Household,Garbage Bags 20pcs,5,2.8,UPI,0.27,In-store
TXN-2025-03445,BILL-2722,2025-01-22,S4,City Center,C302,New,P201,Snacks,Potato Chips,1,1.2,Credit Card,0.03,In-store
TXN-2025-03446,BILL-4446,2025-03-27,S3,Suburban,C459,Regular,P402,Household,Dish Soap 500ml,4,3.0,Credit Card,0.19,In-store
TXN-2025-03447,BILL-2149,2025-01-23,S4,City Center,C386,Regular,P302,Personal Care,Toothpaste 100g,1,2.2,UPI,0.23,In-store
TXN-2025-03448,BILL-2724,2025-01-31,S1,Downtown,C025,Regular,P301,Personal Care,Shampoo 250ml,4,4.0,Cash,0.3,In-store
TXN-2025-03449,BILL-2724,2025-02-23,S4,City Center,C215,Regular,P301,Personal Care,Shampoo 250ml,2,4.0,UPI,0.22,In-store
TXN-2025-03450,BILL-2150,2025-01-09,S4,City Center,C046,Loyal,P202,Snacks,Protein Bar,3,2.5,Credit Card,0.06,In-store
TXN-2025-03451,BILL-4451,2025-01-14,S3,Suburban,C176,Regular,P302,Personal Care,Toothpaste 100g,3,2.2,Cash,0.15,In-store
TXN-2025-03452,BILL-2726,2025-01-06,S2,Uptown,C124,Regular,P102,Beverages,Organic Green Tea,4,4.2,Credit Card,0.14,In-store
TXN-2025-03453,BILL-2726,2025-02-20,S3,Suburban,C019,Regular,P202,Snacks,Protein Bar,4,2.5,Cash,0.1,In-store
TXN-2025-03454,BILL-2727,2025-03-23,S2,Uptown,C359,Regular,P201,Snacks,Potato Chips,3,1.2,UPI,0.02,In-store
TXN-2025-03455,BILL-4455,2025-02-09,S3,Suburban,C458,New,P101,Beverages,Orange Juice 1L,1,3.5,Credit Card,0.04,In-store
TXN-2025-03456,BILL-2728,2025-02-08,S3,Suburban,C165,Regular,P403,Household,Garbage Bags 20pcs,3,2.8,Cash,0.31,In-store
TXN-2025-03457,BILL-4457,2025-01-07,S2,Uptown,C270,Regular,P102,Beverages,Organic Green Tea,4,4.2,Cash,0.07,In-store
TXN-2025-03458,BILL-2729,2025-02-10,S3,Suburban,C218,Regular,P201,Snacks,Potato Chips,2,1.2,Cash,0.09,In-store
TXN-2025-03459,BILL-2729,2025-02-22,S3,Suburban,C248,Regular,P303,Personal Care,Handwash 300ml,3,3.0,Cash,0.14,Online
TXN-2025-03460,BILL-4460,2025-01-21,S4,City Center,C208,New,P303,Personal Care,Handwash 300ml,1,3.0,Credit Card,0.13,In-store
TXN-2025-03461,BILL-2153,2025-01-07,S3,Suburban,C468,Regular,P302,Personal Care,Toothpaste 100g,1,2.2,UPI,0.09,In-store
TXN-2025-03462,BILL-4462,2025-01-08,S3,Suburban,C222,Regular,P201,Snacks,Potato Chips,4,1.2,Cash,0.03,Online
TXN-2025-03463,BILL-2731,2025-02-13,S2,Uptown,C053,Regular,P403,Household,Garbage Bags 20pcs,4,2.8,Cash,0.26,In-store
TXN-2025-03464,BILL-4464,2025-03-16,S4,City Center,C381,Loyal,P303,Personal Care,Handwash 300ml,4,3.0,UPI,0.31,Online
TXN-2025-03465,BILL-2732,2025-02-02,S2,Uptown,C186,Regular,P201,Snacks,Potato Chips,1,1.2,UPI,0.07,In-store
TXN-2025-03466,BILL-2155,2025-03-21,S3,Suburban,C146,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,Credit Card,0.16,In-store
TXN-2025-03467,BILL-4467,2025-03-23,S4,City Center,C251,Regular,P402,Household,Dish Soap 500ml,2,3.0,UPI,0.39,In-store
TXN-2025-03468,BILL-2734,2025-01-16,S4,City Center,C161,New,P102,Beverages,Organic Green Tea,1,4.2,UPI,0.09,In-store
TXN-2025-03469,BILL-2156,2025-03-22,S3,Suburban,C005,Regular,P302,Personal Care,Toothpaste 100g,1,2.2,UPI,0.06,In-store
TXN-2025-03470,BILL-2735,2025-01-04,S1,Downtown,C145,Regular,P203,Snacks,Chocolate Cookies,1,2.0,UPI,0.05,In-store
TXN-2025-03471,BILL-4471,2025-02-07,S4,City Center,C415,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,Cash,0.24,In-store
TXN-2025-03472,BILL-4472,2025-01-12,S4,City Center,C487,New,P301,Personal Care,Shampoo 250ml,1,4.0,UPI,0.04,In-store
TXN-2025-03473,BILL-4473,2025-02-09,S1,Downtown,C345,New,P101,Beverages,Orange Juice 1L,2,3.5,Credit Card,0.09,In-store
TXN-2025-03474,BILL-2158,2025-03-23,S4,City Center,C397,Regular,P403,Household,Garbage Bags 20pcs,4,2.8,Cash,0.39,In-store
TXN-2025-03475,BILL-2158,2025-01-18,S4,City Center,C490,Regular,P303,Personal Care,Handwash 300ml,4,3.0,UPI,0.3,In-store
TXN-2025-03476,BILL-4476,2025-02-01,S2,Uptown,C476,Regular,P303,Personal Care,Handwash 300ml,3,3.0,Cash,0.17,In-store
TXN-2025-03477,BILL-4477,2025-02-28,S1,Downtown,C441,Regular,P103,Beverages,Sparkling Water,1,1.8,Cash,0.09,In-store
TXN-2025-03478,BILL-2739,2025-03-29,S3,Suburban,C365,Regular,P402,Household,Dish Soap 500ml,2,3.0,Credit Card,0.23,In-store
TXN-2025-03479,BILL-4479,2025-02-17,S2,Uptown,C361,Regular,P303,Personal Care,Handwash 300ml,1,3.0,Credit Card,0.28,In-store
TXN-2025-03480,BILL-2740,2025-03-06,S3,Suburban,C196,Regular,P103,Beverages,Sparkling Water,4,1.8,UPI,0.05,Online
TXN-2025-03481,BILL-2740,2025-01-20,S4,City Center,C064,New,P301,Personal Care,Shampoo 250ml,2,4.0,Credit Card,0.06,In-store
TXN-2025-03482,BILL-2160,2025-01-23,S1,Downtown,C237,Regular,P402,Household,Dish Soap 500ml,1,3.0,Cash,0.25,In-store
TXN-2025-03483,BILL-2741,2025-02-16,S4,City Center,C438,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,Credit Card,0.2,Online
TXN-2025-03484,BILL-2161,2025-01-09,S2,Uptown,C390,New,P302,Personal Care,Toothpaste 100g,2,2.2,Cash,0.13,Online
TXN-2025-03485,BILL-2161,2025-01-07,S4,City Center,C484,Regular,P103,Beverages,Sparkling Water,3,1.8,Credit Card,0.18,In-store
TXN-2025-03486,BILL-2162,2025-03-02,S2,Uptown,C468,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,UPI,0.14,In-store
TXN-2025-03487,BILL-2743,2025-03-08,S3,Suburban,C391,Loyal,P302,Personal Care,Toothpaste 100g,2,2.2,UPI,0.32,In-store
TXN-2025-03488,BILL-4488,2025-03-16,S2,Uptown,C414,Regular,P403,Household,Garbage Bags 20pcs,1,2.8,UPI,0.24,In-store
TXN-2025-03489,BILL-2744,2025-01-13,S2,Uptown,C190,New,P102,Beverages,Organic Green Tea,2,4.2,UPI,0.07,Online
TXN-2025-03490,BILL-2163,2025-01-27,S2,Uptown,C049,Loyal,P201,Snacks,Potato Chips,5,1.2,Credit Card,0.13,In-store
TXN-2025-03491,BILL-2163,2025-01-02,S3,Suburban,C036,Regular,P403,Household,Garbage Bags 20pcs,3,2.8,UPI,0.34,In-store
TXN-2025-03492,BILL-4492,2025-02-11,S3,Suburban,C321,New,P301,Personal Care,Shampoo 250ml,2,4.0,Credit Card,0.09,In-store
TXN-2025-03493,BILL-2164,2025-03-17,S4,City Center,C078,Regular,P302,Personal Care,Toothpaste 100g,3,2.2,Cash,0.1,In-store
TXN-2025-03494,BILL-2747,2025-02-03,S1,Downtown,C076,Regular,P202,Snacks,Protein Bar,4,2.5,Cash,0.1,In-store
TXN-2025-03495,BILL-2165,2025-03-22,S1,Downtown,C493,Regular,P101,Beverages,Orange Juice 1L,1,3.5,Cash,0.18,In-store
TXN-2025-03496,BILL-2748,2025-02-04,S1,Downtown,C222,Loyal,P102,Beverages,Organic Green Tea,6,4.2,Cash,0.2,In-store
TXN-2025-03497,BILL-2748,2025-02-17,S2,Uptown,C399,Loyal,P401,Household,Laundry Detergent 1kg,6,6.5,UPI,0.46,Online
TXN-2025-03498,BILL-2749,2025-03-03,S4,City Center,C189,Loyal,P401,Household,Laundry Detergent 1kg,2,6.5,UPI,0.39,In-store
TXN-2025-03499,BILL-2749,2025-01-24,S2,Uptown,C412,Regular,P402,Household,Dish Soap 500ml,1,3.0,UPI,0.12,In-store
TXN-2025-03500,BILL-4500,2025-02-23,S1,Downtown,C097,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,Credit Card,0.13,In-store
TXN-2025-03501,BILL-2750,2025-01-22,S3,Suburban,C180,Regular,P401,Household,Laundry Detergent 1kg,2,6.5,UPI,0.08,In-store
TXN-2025-03502,BILL-2167,2025-01-03,S4,City Center,C453,New,P102,Beverages,Organic Green Tea,1,4.2,Cash,0.03,In-store
TXN-2025-03503,BILL-2167,2025-01-31,S4,City Center,C490,Regular,P303,Personal Care,Handwash 300ml,4,3.0,Credit Card,0.15,Online
TXN-2025-03504,BILL-2168,2025-03-08,S4,City Center,C361,Regular,P203,Snacks,Chocolate Cookies,2,2.0,Cash,0.06,In-store
TXN-2025-03505,BILL-2168,2025-03-25,S3,Suburban,C166,Regular,P303,Personal Care,Handwash 300ml,1,3.0,Credit Card,0.22,In-store
TXN-2025-03506,BILL-4506,2025-01-27,S2,Uptown,C436,Regular,P402,Household,Dish Soap 500ml,3,3.0,Cash,0.18,In-store
TXN-2025-03507,BILL-2169,2025-01-30,S1,Downtown,C398,Regular,P203,Snacks,Chocolate Cookies,3,2.0,Credit Card,0.02,In-store
TXN-2025-03508,BILL-2754,2025-02-04,S2,Uptown,C015,Regular,P101,Beverages,Orange Juice 1L,4,3.5,Cash,0.14,In-store
TXN-2025-03509,BILL-2169,2025-01-08,S3,Suburban,C018,New,P203,Snacks,Chocolate Cookies,1,2.0,Credit Card,0.02,In-store
TXN-2025-03510,BILL-2755,2025-01-24,S4,City Center,C136,Regular,P102,Beverages,Organic Green Tea,4,4.2,Cash,0.05,In-store
TXN-2025-03511,BILL-2170,2025-01-18,S2,Uptown,C402,New,P401,Household,Laundry Detergent 1kg,1,6.5,UPI,0.11,In-store
TXN-2025-03512,BILL-4512,2025-01-24,S4,City Center,C063,New,P102,Beverages,Organic Green Tea,2,4.2,Cash,0.08,In-store
TXN-2025-03513,BILL-2756,2025-01-18,S1,Downtown,C283,New,P102,Beverages,Organic Green Tea,1,4.2,UPI,0.1,In-store
TXN-2025-03514,BILL-2171,2025-03-12,S2,Uptown,C168,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,UPI,0.19,In-store
TXN-2025-03515,BILL-2171,2025-02-07,S3,Suburban,C310,New,P401,Household,Laundry Detergent 1kg,1,6.5,UPI,0.11,Online
TXN-2025-03516,BILL-4516,2025-02-15,S1,Downtown,C225,Regular,P102,Beverages,Organic Green Tea,3,4.2,UPI,0.19,In-store
TXN-2025-03517,BILL-2758,2025-01-27,S4,City Center,C185,Regular,P202,Snacks,Protein Bar,1,2.5,Credit Card,0.04,In-store
TXN-2025-03518,BILL-4518,2025-01-09,S1,Downtown,C031,Loyal,P102,Beverages,Organic Green Tea,2,4.2,Credit Card,0.26,In-store
TXN-2025-03519,BILL-2173,2025-01-21,S4,City Center,C003,Loyal,P401,Household,Laundry Detergent 1kg,4,6.5,UPI,0.33,Online
TXN-2025-03520,BILL-2760,2025-01-18,S3,Suburban,C263,Regular,P103,Beverages,Sparkling Water,4,1.8,Credit Card,0.14,Online
TXN-2025-03521,BILL-4521,2025-02-22,S3,Suburban,C079,Loyal,P201,Snacks,Potato Chips,3,1.2,Cash,0.13,In-store
TXN-2025-03522,BILL-2761,2025-03-27,S2,Uptown,C252,Loyal,P203,Snacks,Chocolate Cookies,5,2.0,Credit Card,0.13,Online
TXN-2025-03523,BILL-4523,2025-03-24,S3,Suburban,C328,Regular,P101,Beverages,Orange Juice 1L,2,3.5,UPI,0.09,In-store
TXN-2025-03524,BILL-2174,2025-02-14,S3,Suburban,C402,Regular,P103,Beverages,Sparkling Water,4,1.8,UPI,0.15,In-store
TXN-2025-03525,BILL-2175,2025-03-15,S3,Suburban,C058,New,P103,Beverages,Sparkling Water,2,1.8,UPI,0.07,In-store
TXN-2025-03526,BILL-4526,2025-02-08,S2,Uptown,C339,Regular,P402,Household,Dish Soap 500ml,2,3.0,Cash,0.24,In-store
TXN-2025-03527,BILL-2763,2025-01-03,S3,Suburban,C432,Regular,P101,Beverages,Orange Juice 1L,1,3.5,Credit Card,0.13,In-store
TXN-2025-03528,BILL-2176,2025-01-04,S2,Uptown,C106,Regular,P101,Beverages,Orange Juice 1L,3,3.5,UPI,0.06,In-store
TXN-2025-03529,BILL-2176,2025-02-10,S4,City Center,C149,Loyal,P201,Snacks,Potato Chips,3,1.2,Credit Card,0.09,In-store
TXN-2025-03530,BILL-2765,2025-01-24,S3,Suburban,C247,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,Credit Card,0.1,In-store
TXN-2025-03531,BILL-2765,2025-01-02,S1,Downtown,C046,Regular,P202,Snacks,Protein Bar,3,2.5,UPI,0.04,In-store
TXN-2025-03532,BILL-2766,2025-03-30,S3,Suburban,C357,Regular,P301,Personal Care,Shampoo 250ml,4,4.0,Credit Card,0.15,In-store
TXN-2025-03533,BILL-2766,2025-03-26,S2,Uptown,C416,Regular,P303,Personal Care,Handwash 300ml,1,3.0,Credit Card,0.21,Online
TXN-2025-03534,BILL-2767,2025-03-21,S3,Suburban,C322,Loyal,P203,Snacks,Chocolate Cookies,3,2.0,Cash,0.1,In-store
TXN-2025-03535,BILL-2178,2025-03-01,S3,Suburban,C101,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,UPI,0.16,In-store
TXN-2025-03536,BILL-2178,2025-03-23,S3,Suburban,C493,New,P302,Personal Care,Toothpaste 100g,1,2.2,UPI,0.07,In-store
